date,LKOH,ROSN,SIBN,SNGS,TATN
2013-05-27,1993.0,211.37,125.6,25.31,198.45
2013-05-28,2012.3,213.72,125.65,25.589,201.23
2013-05-29,1940.2,212.4,123.16,25.016,190.87
2013-05-30,1919.4,215.38,121.7,24.791,188.3
2013-05-31,1878.0,211.5,121.64,24.3,180.42
2013-06-03,1883.3,210.2,120.03,24.036,177.42
2013-06-04,1878.4,210.61,121.74,24.21,182.73
2013-06-05,1880.1,208.9,120.22,23.748,175.95
2013-06-06,1868.0,208.55,119.13,23.6,170.25
2013-06-07,1918.0,215.22,123.15,24.551,182.21
2013-06-10,1890.0,216.77,123.87,25.0,179.5
2013-06-11,1860.0,208.5,119.79,24.46,171.52
2013-06-13,1842.5,208.8,112.78,24.24,168.4
2013-06-14,1859.0,210.87,112.54,24.205,173.97
2013-06-17,1883.7,215.65,112.61,24.712,185.0
2013-06-18,1891.5,218.2,114.12,24.809,187.0
2013-06-19,1878.5,219.37,112.19,24.88,186.5
2013-06-20,1865.1,220.53,113.0,24.55,182.71
2013-06-21,1798.3,222.75,114.98,24.543,181.4
2013-06-24,1787.9,227.0,115.0,24.696,184.18
2013-06-25,1815.4,231.26,116.0,24.901,186.6
2013-06-26,1866.7,228.5,117.62,25.703,188.39
2013-06-27,1857.9,222.87,117.19,25.6,187.41
2013-06-28,1890.4,227.8,117.5,25.923,196.45
2013-07-01,1913.1,229.38,118.25,25.661,197.46
2013-07-02,1914.8,227.89,118.59,25.7,202.0
2013-07-03,1927.6,229.67,118.15,25.582,197.04
2013-07-04,1929.8,230.03,118.1,25.589,196.28
2013-07-05,1914.8,228.96,117.88,25.209,194.82
2013-07-08,1920.9,233.29,117.94,25.5,194.48
2013-07-09,1913.1,232.66,116.44,25.7,192.65
2013-07-10,1894.7,233.89,115.88,25.606,190.64
2013-07-11,1954.5,239.7,117.32,26.459,198.15
2013-07-12,1989.2,247.09,118.74,26.82,204.2
2013-07-15,1994.0,247.63,118.47,26.914,207.0
2013-07-16,1995.0,245.98,118.19,27.28,205.61
2013-07-17,1992.0,248.72,127.83,27.305,211.0
2013-07-18,2003.0,244.97,124.57,26.647,210.75
2013-07-19,2019.6,243.45,124.3,26.225,211.52
2013-07-22,2002.5,243.25,125.53,26.501,210.0
2013-07-23,2016.6,243.73,125.0,26.85,211.2
2013-07-24,2005.3,242.65,121.87,26.643,206.08
2013-07-25,1994.1,240.82,118.8,26.654,207.0
2013-07-26,1987.0,240.87,118.61,26.84,203.81
2013-07-29,1975.8,239.1,120.19,27.111,202.97
2013-07-30,1974.9,236.1,118.18,26.438,203.74
2013-07-31,1950.0,234.5,117.8,26.134,202.56
2013-08-01,1966.2,238.18,120.4,26.68,206.68
2013-08-02,1957.1,237.6,119.37,26.156,205.68
2013-08-05,1958.9,238.91,117.97,25.75,208.65
2013-08-06,1901.0,233.9,117.0,25.3,200.1
2013-08-07,1906.8,231.94,117.52,25.255,200.5
2013-08-08,1903.6,228.88,118.14,25.053,206.01
2013-08-09,1922.0,233.25,120.77,25.484,206.64
2013-08-12,1921.9,234.96,121.4,25.466,206.73
2013-08-13,1950.0,237.0,125.23,25.75,210.44
2013-08-14,1980.0,237.88,126.85,26.264,213.01
2013-08-15,1944.1,232.82,124.87,25.933,204.14
2013-08-16,1917.5,230.76,124.43,25.589,202.93
2013-08-19,1907.8,230.26,124.0,25.395,207.32
2013-08-20,1906.0,227.5,124.63,25.567,207.72
2013-08-21,1907.9,229.1,125.1,25.665,208.3
2013-08-22,1944.9,234.39,128.61,26.0,209.56
2013-08-23,1946.0,234.99,132.24,25.959,209.71
2013-08-26,1945.5,235.2,129.56,25.799,209.0
2013-08-27,1948.4,234.27,131.6,25.714,205.24
2013-08-28,1959.1,238.88,132.24,25.92,202.54
2013-08-29,1950.0,243.11,133.99,25.99,205.19
2013-08-30,1924.5,246.33,135.57,26.072,208.74
2013-09-02,1945.1,244.22,137.44,26.365,207.5
2013-09-03,1942.5,245.39,137.47,26.598,207.32
2013-09-04,1929.9,249.02,139.8,26.47,207.99
2013-09-05,1993.0,259.75,141.86,27.261,213.65
2013-09-06,2000.2,263.98,141.54,27.394,216.92
2013-09-09,2020.0,263.0,144.1,27.67,220.0
2013-09-10,2002.0,258.01,142.01,27.041,221.85
2013-09-11,2023.1,255.75,142.0,27.099,221.64
2013-09-12,2008.8,258.47,141.54,27.049,219.0
2013-09-13,2006.6,258.12,142.38,26.99,219.38
2013-09-16,2029.0,263.49,143.2,27.6,221.65
2013-09-17,2029.9,265.39,141.74,27.848,223.0
2013-09-18,2017.5,262.81,141.71,27.35,220.45
2013-09-19,2036.7,265.98,142.24,27.845,223.3
2013-09-20,2025.0,262.8,139.61,27.515,225.62
2013-09-23,2042.1,262.45,138.98,27.541,220.83
2013-09-24,2043.0,259.67,140.36,27.6,219.0
2013-09-25,2079.0,262.05,140.52,28.42,217.34
2013-09-26,2082.0,263.68,141.25,28.557,215.68
2013-09-27,2083.0,265.3,142.01,28.56,216.4
2013-09-30,2054.9,263.71,141.58,28.429,212.92
2013-10-01,2046.1,263.5,143.99,28.29,213.45
2013-10-02,2029.3,260.25,143.15,27.865,208.21
2013-10-03,2037.9,260.05,142.84,28.079,209.05
2013-10-04,2055.0,262.19,144.0,28.099,211.25
2013-10-07,2062.5,262.09,143.99,28.058,210.24
2013-10-08,2112.0,264.0,145.59,28.64,215.18
2013-10-09,2111.6,262.98,146.13,28.695,214.33
2013-10-10,2120.0,265.0,145.65,29.119,218.44
2013-10-11,2119.0,265.09,147.07,28.996,217.81
2013-10-14,2107.0,265.02,147.09,29.0,218.83
2013-10-15,2136.0,265.5,149.11,29.674,221.99
2013-10-16,2125.1,261.02,148.53,29.697,220.38
2013-10-17,2092.3,256.87,147.25,29.088,219.6
2013-10-18,2122.1,260.96,147.44,29.45,222.96
2013-10-21,2117.6,259.59,147.16,29.579,221.51
2013-10-22,2108.0,260.01,147.75,29.411,220.58
2013-10-23,2087.5,254.46,144.02,28.853,216.7
2013-10-24,2071.1,251.5,144.14,28.46,212.86
2013-10-25,2094.0,252.2,145.37,28.388,214.13
2013-10-28,2097.9,253.84,146.35,28.352,216.49
2013-10-29,2107.2,253.61,145.41,28.33,217.0
2013-10-30,2089.9,250.0,145.9,28.665,219.83
2013-10-31,2102.4,254.0,145.02,28.189,220.54
2013-11-01,2112.0,251.98,145.93,28.75,220.7
2013-11-05,2093.9,249.33,145.84,28.87,219.18
2013-11-06,2087.4,249.0,146.75,28.801,218.5
2013-11-07,2093.0,248.75,148.28,28.764,219.17
2013-11-08,2064.1,245.92,148.25,28.401,214.28
2013-11-11,2059.6,244.0,149.0,28.185,211.1
2013-11-12,2079.0,247.54,148.5,28.364,211.89
2013-11-13,2048.5,244.35,147.36,27.707,208.0
2013-11-14,2078.2,245.76,149.17,28.153,208.12
2013-11-15,2071.0,244.2,148.74,28.13,208.24
2013-11-18,2092.0,244.92,148.2,28.36,211.7
2013-11-19,2087.0,244.9,148.1,28.55,211.99
2013-11-20,2084.1,244.9,148.26,28.21,208.69
2013-11-21,2066.4,242.2,147.12,28.0,208.5
2013-11-22,2084.3,246.66,148.63,28.265,213.41
2013-11-25,2080.2,244.6,147.8,28.12,211.01
2013-11-26,2070.1,240.77,148.16,27.552,207.99
2013-11-27,2054.1,237.5,147.49,27.711,204.48
2013-11-28,2050.1,238.43,147.61,27.642,205.08
2013-11-29,2042.8,238.49,148.26,27.398,203.09
2013-12-02,2033.6,237.4,148.33,27.232,205.35
2013-12-03,2000.1,233.52,149.27,26.81,198.72
2013-12-04,1982.5,235.8,148.99,27.187,199.29
2013-12-05,1961.1,232.39,147.75,26.727,196.74
2013-12-06,1970.0,235.16,148.39,26.9,196.5
2013-12-09,1994.6,236.01,147.77,27.332,199.28
2013-12-10,1999.7,234.4,147.1,27.248,203.66
2013-12-11,2002.5,234.09,146.18,27.485,203.5
2013-12-12,1997.5,233.0,145.38,27.115,201.0
2013-12-13,1998.3,232.28,143.24,27.04,201.34
2013-12-16,2011.6,236.1,143.44,27.511,203.22
2013-12-17,2022.3,236.8,143.98,27.9,206.09
2013-12-18,2018.3,241.66,146.0,28.252,204.54
2013-12-19,2037.6,244.52,147.2,28.291,209.03
2013-12-20,2033.0,243.58,145.8,28.031,207.93
2013-12-23,2025.8,248.25,148.9,28.279,210.98
2013-12-24,2014.8,248.01,148.11,28.167,209.88
2013-12-25,2006.5,248.67,147.14,28.204,209.99
2013-12-26,2016.2,248.0,147.82,28.234,208.45
2013-12-27,2007.3,247.94,147.36,28.091,206.2
2013-12-30,2039.7,251.6,147.61,28.364,208.22
2014-01-06,1990.2,243.01,147.79,27.455,200.4
2014-01-08,1959.1,242.0,148.39,27.201,197.12
2014-01-09,1979.1,241.97,146.79,27.57,199.11
2014-01-10,1991.6,242.43,146.78,27.51,199.69
2014-01-13,2001.1,240.79,147.41,27.975,201.5
2014-01-14,1980.0,242.24,147.18,27.935,197.2
2014-01-15,1999.9,246.36,146.64,28.15,198.41
2014-01-16,1979.6,243.47,146.68,27.802,198.05
2014-01-17,1978.4,248.77,146.45,27.701,199.5
2014-01-20,1998.5,249.32,148.0,27.92,199.19
2014-01-21,2000.5,250.35,148.16,27.972,200.39
2014-01-22,2001.4,250.52,147.0,27.99,199.2
2014-01-23,1978.1,248.65,146.89,28.334,201.07
2014-01-24,1956.9,247.91,146.93,28.417,198.0
2014-01-27,1961.9,246.66,143.49,28.22,197.36
2014-01-28,1973.3,244.4,141.84,27.907,193.79
2014-01-29,1960.0,245.09,143.27,27.672,197.14
2014-01-30,1997.9,245.75,141.64,27.988,199.21
2014-01-31,1989.0,245.0,141.37,26.945,195.49
2014-02-03,1966.8,238.96,139.45,26.853,192.62
2014-02-04,1970.1,242.86,141.26,27.0,188.96
2014-02-05,1965.0,242.7,142.18,27.119,193.09
2014-02-06,1969.1,244.41,141.79,27.074,199.59
2014-02-07,1975.1,246.1,143.91,27.299,201.89
2014-02-10,1988.1,247.26,145.25,27.344,203.32
2014-02-11,2015.5,248.59,146.52,27.237,207.49
2014-02-12,2028.2,248.35,147.47,27.62,212.66
2014-02-13,2023.0,243.75,146.0,27.2,210.2
2014-02-14,2039.3,247.19,146.6,27.284,212.12
2014-02-17,2049.0,249.9,146.51,27.522,213.12
2014-02-18,2040.7,250.13,145.24,27.572,213.77
2014-02-19,2029.1,247.94,147.5,27.555,214.11
2014-02-20,2042.0,246.67,145.68,27.457,209.29
2014-02-21,2030.9,250.0,146.81,27.683,211.84
2014-02-24,2030.3,249.18,146.88,27.749,214.5
2014-02-25,2010.9,248.78,145.38,27.85,209.48
2014-02-26,2009.0,246.99,146.08,28.101,209.41
2014-02-27,2002.0,242.9,144.9,27.579,208.5
2014-02-28,1963.0,243.95,142.73,27.35,211.19
2014-03-03,1817.2,230.88,129.5,26.228,205.67
2014-03-04,1899.7,237.9,139.31,26.93,207.5
2014-03-05,1920.0,236.0,139.86,26.942,204.92
2014-03-06,1890.0,235.6,138.2,26.786,204.42
2014-03-07,1959.5,236.38,140.54,26.932,205.99
2014-03-11,1938.4,229.5,141.7,26.327,203.34
2014-03-12,1888.5,224.0,138.26,26.313,196.0
2014-03-13,1842.0,224.8,135.31,25.91,189.75
2014-03-14,1882.0,225.81,134.18,25.477,188.0
2014-03-17,1897.1,228.0,134.12,26.45,194.29
2014-03-18,1914.7,232.44,137.6,26.65,197.52
2014-03-19,1886.0,231.47,135.8,26.251,191.98
2014-03-20,1892.0,231.68,135.41,26.201,193.01
2014-03-21,1910.0,231.21,133.58,26.289,195.63
2014-03-24,1869.4,228.05,135.04,25.57,188.18
2014-03-25,1879.5,232.0,136.79,25.566,190.97
2014-03-26,1920.0,232.31,137.61,25.615,194.87
2014-03-27,1909.0,232.6,139.61,25.379,197.7
2014-03-28,1906.0,231.4,145.14,25.521,199.0
2014-03-31,1960.0,234.53,143.96,25.854,200.0
2014-04-01,1965.6,231.7,143.2,25.98,201.14
2014-04-02,1954.0,233.0,141.47,26.14,199.5
2014-04-03,1954.0,230.5,140.75,25.999,198.9
2014-04-04,1966.0,232.49,142.48,26.147,204.15
2014-04-07,1920.0,231.42,137.61,25.994,203.0
2014-04-08,1920.0,229.95,139.62,25.752,209.02
2014-04-09,1900.0,231.99,142.98,25.843,212.63
2014-04-10,1914.3,234.58,143.65,26.124,219.0
2014-04-11,1898.1,232.52,142.85,25.9,217.0
2014-04-14,1880.0,233.88,142.5,26.15,213.8
2014-04-15,1850.0,225.95,142.79,25.5,209.1
